norm;referenz;vorgabe_zusammenfassung;zitat;art_der_vorgabe;pflichtstaerke;sprachlicher_indikator;normadressat_kategorie;normadressat_text;quelle
SGB 11;§ 64 Absatz 1 Satz 1;Die Pflegekasse muss eine Rücklage bilden.;Die Pflegekasse hat zur Sicherstellung ihrer Leistungsfähigkeit eine Rücklage zu bilden.;Handlungspflicht;muss;hat … zu bilden;Öffentliche Verwaltung;Die Pflegekasse;https://www.gesetze-im-internet.de/sgb_11/__64.html
SGB 11;§ 64 Absatz 3 Satz 1;Die Pflegekasse muss unter bestimmten Voraussetzungen Mittel aus der Rücklage den Betriebsmitteln zuführen.;Die Pflegekasse hat Mittel aus der Rücklage den Betriebsmitteln zuzuführen, wenn Einnahme- und Ausgabeschwankungen innerhalb eines Haushaltsjahres nicht durch die Betriebsmittel ausgeglichen werden können.;Handlungspflicht;muss;hat … zuzuführen;Öffentliche Verwaltung;Die Pflegekasse;https://www.gesetze-im-internet.de/sgb_11/__64.html
SGB 11;§ 64 Absatz 4 Satz 1;Der übersteigende Betrag muss den Betriebsmitteln zugeführt werden.;Übersteigt die Rücklage das Rücklagesoll, so ist der übersteigende Betrag den Betriebsmitteln bis zu der in § 63 Abs. 2 genannten Höhe zuzuführen.;Handlungspflicht;muss;ist … zuzuführen;Öffentliche Verwaltung;der übersteigende Betrag;https://www.gesetze-im-internet.de/sgb_11/__64.html
SGB 11;§ 64 Absatz 4 Satz 2;Darüber hinaus verbleibende Überschüsse müssen bis zum 15. des Monats an den Ausgleichsfonds überwiesen werden.;Darüber hinaus verbleibende Überschüsse sind bis zum 15. des Monats an den Ausgleichsfonds nach § 65 zu überweisen.;Handlungspflicht;muss;sind … zu überweisen;Öffentliche Verwaltung;Darüber hinaus verbleibende Überschüsse;https://www.gesetze-im-internet.de/sgb_11/__64.html
SGB 11;§ 64 Absatz 5 Satz 1;Die Rücklage muss getrennt von den sonstigen Mitteln angelegt werden.;Die Rücklage ist getrennt von den sonstigen Mitteln so anzulegen, daß sie für den nach Absatz 1 bestimmten Zweck verfügbar ist.;Handlungspflicht;muss;ist … anzulegen;Öffentliche Verwaltung;Die Rücklage;https://www.gesetze-im-internet.de/sgb_11/__64.html
SGB 11;§ 65 Absatz 3;Das Bundesamt für Soziale Sicherung muss die Mittel des Ausgleichsfonds zweckverfügbar anlegen.;Die Mittel des Ausgleichsfonds sind so anzulegen, daß sie für den in den §§ 67, 68 genannten Zweck verfügbar sind.;Handlungspflicht;muss;sind so anzulegen, daß;Öffentliche Verwaltung;das Bundesamt für Soziale Sicherung;https://www.gesetze-im-internet.de/sgb_11/__65.html
SGB 11;§ 65 Absatz 5 Satz 3;Das Bundesamt für Soziale Sicherung muss die Einhaltung der Eigenkapital- und Liquiditätsvorschriften regelmäßig überprüfen.;Die Einhaltung der Vorschriften über das Eigenkapital und die Liquidität ist regelmäßig, mindestens jährlich, zu überprüfen.;Handlungspflicht;muss;ist regelmäßig, mindestens jährlich, zu überprüfen;Öffentliche Verwaltung;das Bundesamt für Soziale Sicherung;https://www.gesetze-im-internet.de/sgb_11/__65.html
SGB 11;§ 66 Absatz 1 Satz 4;Das Bundesamt für Soziale Sicherung muss nähere Regelungen zur Durchführung des Finanzausgleichs vereinbaren.;Es hat Näheres zur Durchführung des Finanzausgleichs mit dem Spitzenverband Bund der Pflegekassen zu vereinbaren.;Handlungspflicht;muss;hat ... zu vereinbaren;Öffentliche Verwaltung;das Bundesamt für Soziale Sicherung;https://www.gesetze-im-internet.de/sgb_11/__66.html
SGB 11;§ 67 Absatz 1;Jede Pflegekasse muss bis zum 10. des Monats die maßgeblichen Ausgaben, Einnahmen und Bestände ermitteln.;Jede Pflegekasse ermittelt bis zum 10. des Monats 1. die bis zum Ende des Vormonats gebuchten Ausgaben, 2. die bis zum Ende des Vormonats gebuchten Einnahmen (Beitragsist), 3. das Betriebsmittel- und Rücklagesoll, 4. den am Ersten des laufenden Monats vorhandenen Betriebsmittelbestand (Betriebsmittelist) und die Höhe der Rücklage.;Handlungspflicht;muss;ermittelt bis zum 10. des Monats;Öffentliche Verwaltung;Jede Pflegekasse;https://www.gesetze-im-internet.de/sgb_11/__67.html
SGB 11;§ 67 Absatz 3;Die Pflegekasse muss dem Bundesamt für Soziale Sicherung die notwendigen Berechnungsgrundlagen mitteilen.;Die Pflegekasse hat dem Bundesamt für Soziale Sicherung die notwendigen Berechnungsgrundlagen mitzuteilen.;Informationspflicht;muss;hat … mitzuteilen;Öffentliche Verwaltung;Die Pflegekasse;https://www.gesetze-im-internet.de/sgb_11/__67.html
SGB 11;§ 68 Absatz 2;Das Bundesamt für Soziale Sicherung muss festgestellte Fehler bei der Ermittlung des nächsten Jahresausgleichs berücksichtigen.;Werden nach Abschluß des Jahresausgleichs sachliche oder rechnerische Fehler in den Berechnungsgrundlagen festgestellt, hat das Bundesamt für Soziale Sicherung diese bei der Ermittlung des nächsten Jahresausgleichs nach den zu diesem Zeitpunkt geltenden Vorschriften zu berücksichtigen.;Handlungspflicht;muss;hat … zu berücksichtigen;Öffentliche Verwaltung;das Bundesamt für Soziale Sicherung;https://www.gesetze-im-internet.de/sgb_11/__68.html
SGB 11;§ 69 Absatz 1 Satz 1;Die Pflegekassen müssen die pflegerische Versorgung der Versicherten sicherstellen.;Die Pflegekassen haben im Rahmen ihrer Leistungsverpflichtung eine bedarfsgerechte und gleichmäßige, dem allgemein anerkannten Stand medizinisch-pflegerischer Erkenntnisse entsprechende pflegerische Versorgung der Versicherten zu gewährleisten (Sicherstellungsauftrag).;Handlungspflicht;muss;haben … zu gewährleisten;Öffentliche Verwaltung;Die Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__69.html
SGB 11;§ 69 Absatz 1 Satz 2;Die Pflegekassen müssen Versorgungsverträge und Vergütungsvereinbarungen schließen.;Sie schließen hierzu Versorgungsverträge sowie Vergütungsvereinbarungen mit den Trägern von Pflegeeinrichtungen (§ 71) und sonstigen Leistungserbringern.;Handlungspflicht;muss;schließen … Versorgungsverträge sowie Vergütungsvereinbarungen;Öffentliche Verwaltung;Die Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__69.html
SGB 11;§ 69 Absatz 1 Satz 3;Die Pflegekassen müssen die Vielfalt und Selbständigkeit der Träger von Pflegeeinrichtungen achten.;Dabei sind die Vielfalt, die Unabhängigkeit und Selbständigkeit sowie das Selbstverständnis der Träger von Pflegeeinrichtungen in Zielsetzung und Durchführung ihrer Aufgaben zu achten.;Duldungs-/Mitwirkungspflicht;muss;sind … zu achten;Öffentliche Verwaltung;Die Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__69.html
SGB 11;§ 69 Absatz 2 Satz 1;Die Pflegekassen müssen bestimmte Erkenntnisse bei ihren Aufgaben berücksichtigen.;Bei ihren Aufgaben nach Absatz 1 Satz 1 und 2 haben die Pflegekassen insbesondere Erkenntnisse aus ihrer Evaluation der regionalen Versorgungssituation, aus den Empfehlungen der Ausschüsse nach § 8a Absatz 1 und, soweit diese in den Ländern bestehen, der Ausschüsse nach § 8a Absatz 2 und 3 sowie Erkenntnisse aus Anzeigen von Pflegeeinrichtungen nach § 73a Absatz 1 zu berücksichtigen.;Handlungspflicht;muss;haben … zu berücksichtigen;Öffentliche Verwaltung;die Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__69.html
SGB 11;§ 69 Absatz 2 Satz 2;Die Pflegekassen müssen bei Erforderlichkeit Verträge mit Einzelpflegepersonen schließen oder diese selbst anstellen.;Ist es zur Gewährleistung des Sicherstellungsauftrags erforderlich, haben die Pflegekassen Verträge mit Einzelpflegepersonen gemäß § 77 Absatz 1 abzuschließen oder diese gemäß § 77 Absatz 2 selbst anzustellen.;Handlungspflicht;muss;haben … abzuschließen oder … selbst anzustellen;Öffentliche Verwaltung;die Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__69.html
SGB 11;§ 70 Absatz 1;Die Pflegekassen müssen in ihren Verträgen sicherstellen, dass ihre Leistungsausgaben die Beitragseinnahmen nicht überschreiten.;Die Pflegekassen stellen in den Verträgen mit den Leistungserbringern über Art, Umfang und Vergütung der Leistungen sicher, daß ihre Leistungsausgaben die Beitragseinnahmen nicht überschreiten (Grundsatz der Beitragssatzstabilität).;Handlungspflicht;muss;stellen … sicher, daß;Öffentliche Verwaltung;Die Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__70.html
SGB 11;§ 71 Absatz 5 Satz 1;Der Spitzenverband Bund der Pflegekassen muss Richtlinien erlassen.;Mit dem Ziel, eine einheitliche Rechtsanwendung zu fördern, erlässt der Spitzenverband Bund der Pflegekassen spätestens bis zum 1. Juli 2019 Richtlinien zur näheren Abgrenzung, wann die in Absatz 4 Nummer 3 Buchstabe c in der ab dem 1. Januar 2020 geltenden Fassung genannten Merkmale vorliegen und welche Kriterien bei der Prüfung dieser Merkmale mindestens heranzuziehen sind.;Handlungspflicht;muss;erlässt ... Richtlinien;Öffentliche Verwaltung;der Spitzenverband Bund der Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__71.html
SGB 11;§ 72 Absatz 1a Satz 1;Die Beteiligten müssen vor Abschluss des Versorgungsvertrags die genannten Empfehlungen beachten.;Vor Abschluss des Versorgungsvertrages sind die Empfehlungen der Ausschüsse nach § 8a Absatz 1 und, soweit diese in den Ländern bestehen, der Ausschüsse nach § 8a Absatz 2 und 3 zu beachten.;Informationspflicht;muss;sind … zu beachten;Öffentliche Verwaltung, Wirtschaft;die Empfehlungen der Ausschüsse nach § 8a Absatz 1 und, soweit diese in den Ländern bestehen, der Ausschüsse nach § 8a Absatz 2 und 3;https://www.gesetze-im-internet.de/sgb_11/__72.html
SGB 11;§ 72 Absatz 1a Satz 2;Die Beteiligten müssen vorhandene Empfehlungen und Zielsetzungen der kommunalen Pflegestrukturplanung beachten.;Sofern vorhanden, sind auch die Empfehlungen und Zielsetzungen für die pflegerische Versorgung zu beachten, die im Rahmen der jeweiligen nach landesrechtlichen Vorgaben durchgeführten kommunalen Pflegestrukturplanung vorliegen.;Informationspflicht;muss;sind … zu beachten;Öffentliche Verwaltung, Wirtschaft;die Empfehlungen und Zielsetzungen für die pflegerische Versorgung;https://www.gesetze-im-internet.de/sgb_11/__72.html
SGB 11;§ 72 Absatz 2 Satz 3;Betreuungsdienste müssen bestehende Vereinbarungen aus dem Modellvorhaben beachten.;Bei Betreuungsdiensten nach § 71 Absatz 1a sind bereits vorliegende Vereinbarungen aus der Durchführung des Modellvorhabens zur Erprobung von Leistungen der häuslichen Betreuung durch Betreuungsdienste zu beachten.;Informationspflicht;muss;sind … zu beachten;Wirtschaft;Betreuungsdiensten nach § 71 Absatz 1a;https://www.gesetze-im-internet.de/sgb_11/__72.html
SGB 11;§ 72 Absatz 3 Satz 1 Nummer 3;Pflegeeinrichtungen müssen sich zu einem einrichtungsinternen Qualitätsmanagement verpflichten.;Versorgungsverträge dürfen nur mit Pflegeeinrichtungen abgeschlossen werden, die … 3. sich verpflichten, nach Maßgabe der Vereinbarungen nach § 113 einrichtungsintern ein Qualitätsmanagement einzuführen und weiterzuentwickeln,;Handlungspflicht;muss;sich verpflichten, … einzuführen und weiterzuentwickeln;Wirtschaft;Pflegeeinrichtungen;https://www.gesetze-im-internet.de/sgb_11/__72.html
SGB 11;§ 72 Absatz 3 Satz 1 Nummer 4;Pflegeeinrichtungen müssen die ordnungsgemäße Durchführung von Qualitätsprüfungen ermöglichen.;Versorgungsverträge dürfen nur mit Pflegeeinrichtungen abgeschlossen werden, die … 4. sich verpflichten, die ordnungsgemäße Durchführung von Qualitätsprüfungen zu ermöglichen,;Handlungspflicht;muss;sich verpflichten, … zu ermöglichen;Wirtschaft;Pflegeeinrichtungen;https://www.gesetze-im-internet.de/sgb_11/__72.html
SGB 11;§ 72 Absatz 3 Satz 1 Nummer 5;Stationäre Pflegeeinrichtungen müssen sich zur Teilnahme am Datenübermittlungsverfahren verpflichten.;"Versorgungsverträge dürfen nur mit Pflegeeinrichtungen abgeschlossen werden, die … 5. sich verpflichten, an dem Verfahren zur Übermittlung von Daten nach § 35 Absatz 6 des Infektionsschutzgesetzes teilzunehmen, sofern es sich bei ihnen um stationäre Pflegeeinrichtungen im Sinne des § 71 Absatz 2 handelt;";Handlungspflicht;muss;sich verpflichten, … teilzunehmen;Wirtschaft;Pflegeeinrichtungen;https://www.gesetze-im-internet.de/sgb_11/__72.html
SGB 11;§ 72 Absatz 3a Satz 1;Pflegeeinrichtungen müssen ihren Pflege- und Betreuungskräften tarif- oder kirchenrechtlich vereinbarte Gehälter zahlen.;Ab dem 1. September 2022 dürfen Versorgungsverträge nur mit Pflegeeinrichtungen abgeschlossen werden, die ihren Arbeitnehmerinnen und Arbeitnehmern, die Leistungen der Pflege oder Betreuung von Pflegebedürftigen erbringen, Gehälter zahlen, die in Tarifverträgen oder kirchlichen Arbeitsrechtsregelungen vereinbart ist, an die die jeweiligen Pflegeeinrichtungen gebunden sind.;Handlungspflicht;muss;Gehälter zahlen, die … vereinbart ist;Wirtschaft;die jeweiligen Pflegeeinrichtungen;https://www.gesetze-im-internet.de/sgb_11/__72.html
SGB 11;§ 72 Absatz 3b Satz 1;Nicht tarifgebundene Pflegeeinrichtungen müssen mindestens die dort genannten Entlohnungsniveaus zahlen.;Mit Pflegeeinrichtungen, die nicht an Tarifverträge oder kirchliche Arbeitsrechtsregelungen für ihre Arbeitnehmerinnen und Arbeitnehmer, die Leistungen der Pflege oder Betreuung von Pflegebedürftigen erbringen, gebunden sind, dürfen Versorgungsverträge ab dem 1. September 2022 nur abgeschlossen werden, wenn diese Pflegeeinrichtungen ihren Arbeitnehmerinnen und Arbeitnehmern, die Leistungen der Pflege oder Betreuung für Pflegebedürftige erbringen, eine Entlohnung zahlen, die 1. die Höhe der Entlohnung eines Tarifvertrags nicht unterschreitet, dessen räumlicher, zeitlicher, fachlicher und persönlicher Geltungsbereich eröffnet ist, 2. die Höhe der Entlohnung eines Tarifvertrags nicht unterschreitet, dessen fachlicher Geltungsbereich mindestens eine andere Pflegeeinrichtung in der Region erfasst, in der die Pflegeeinrichtung betrieben wird, und dessen zeitlicher und persönlicher Geltungsbereich eröffnet ist, 3. die Höhe der Entlohnung von Nummer 1 oder Nummer 2 entsprechenden kirchlichen Arbeitsrechtsregelungen nicht unterschreitet oder 4. hinsichtlich der Entlohnungsbestandteile nach Satz 2 Nummer 1 bis 5, die den Arbeitnehmerinnen und Arbeitnehmern der in § 82c Absatz 2 Satz 4 genannten Qualifikationsgruppen jeweils im Durchschnitt gezahlt werden, die Höhe der jeweiligen regional üblichen Entlohnungsniveaus nach § 82c Absatz 2 Satz 2 Nummer 2 und hinsichtlich der pflegetypischen Zuschläge nach Satz 2 Nummer 6, die den in Satz 1 genannten Arbeitnehmerinnen und Arbeitnehmern im Durchschnitt gezahlt werden, die Höhe der regional üblichen Niveaus der pflegetypischen Zuschläge nach § 82c Absatz 2 Satz 2 Nummer 3, jeweils in der nach § 82c Absatz 5 veröffentlichten Höhe, nicht unterschreitet.;Handlungspflicht;muss;eine Entlohnung zahlen, die … nicht unterschreitet;Wirtschaft;die Pflegeeinrichtungen;https://www.gesetze-im-internet.de/sgb_11/__72.html
SGB 11;§ 72 Absatz 3b Satz 5;Die betroffenen Pflegeeinrichtungen müssen die maßgebliche Entlohnung in Geld zahlen.;Die in Satz 1 genannten Pflegeeinrichtungen haben die Entlohnung im Sinne von Satz 1, soweit mit ihr die Voraussetzungen nach dieser Vorschrift erfüllt werden, in Geld zu zahlen.;Handlungspflicht;muss;haben … in Geld zu zahlen;Wirtschaft;die in Satz 1 genannten Pflegeeinrichtungen;https://www.gesetze-im-internet.de/sgb_11/__72.html
SGB 11;§ 72 Absatz 3b Satz 6;Die betroffenen Pflegeeinrichtungen müssen Entlohnungen nach Änderungen binnen drei Monaten anpassen.;Tritt im Fall von Satz 1 Nummer 1 bis 3 eine Änderung im Hinblick auf die in dem jeweiligen Tarifvertrag oder in den jeweiligen kirchlichen Arbeitsrechtsregelungen vereinbarte Entlohnung ein, haben die in Satz 1 genannten Pflegeeinrichtungen die erforderlichen Anpassungen der von ihnen gezahlten Entlohnung spätestens innerhalb von drei Monaten vorzunehmen, nachdem die jeweilige Änderung nach § 82c Absatz 5 veröffentlicht wurde.;Handlungspflicht;muss;haben … die erforderlichen Anpassungen … vorzunehmen;Wirtschaft;die in Satz 1 genannten Pflegeeinrichtungen;https://www.gesetze-im-internet.de/sgb_11/__72.html
SGB 11;§ 72 Absatz 3b Satz 7;Pflegeeinrichtungen müssen bei steigenden regionalen Entlohnungsniveaus die höhere Entlohnung zahlen.;Erhöhen sich im Fall von Satz 1 Nummer 4 die nach § 82c Absatz 5 veröffentlichten regional üblichen Entlohnungsniveaus nach § 82c Absatz 2 Satz 2 Nummer 2 oder die nach § 82c Absatz 5 veröffentlichten regional üblichen Niveaus der pflegetypischen Zuschläge nach § 82c Absatz 2 Satz 2 Nummer 3, haben die Pflegeeinrichtungen ihren Arbeitnehmerinnen und Arbeitnehmern, die Leistungen der Pflege oder Betreuung für Pflegebedürftige erbringen, die höhere Entlohnung im Zeitraum ab dem 1. Dezember 2022 spätestens ab dem 1. Februar 2023, nach dem 1. Februar 2023 jeweils spätestens ab dem 1. Januar des Jahres, das auf die Veröffentlichung der Werte nach § 82c Absatz 5 folgt, zu zahlen.;Handlungspflicht;muss;haben … die höhere Entlohnung … zu zahlen;Wirtschaft;die Pflegeeinrichtungen;https://www.gesetze-im-internet.de/sgb_11/__72.html
SGB 11;§ 72 Absatz 3b Satz 8;Pflegeeinrichtungen müssen Nacht-, Sonntags- und Feiertagszuschläge zahlen.;Diese sind von den Pflegeeinrichtungen im Fall von Satz 1 Nummer 4 unter den folgenden Voraussetzungen zu zahlen: 1. Nachtzuschläge für eine Tätigkeit in der Nacht, mindestens im Zeitraum zwischen 23 und 6 Uhr, 2. Sonntagszuschläge für eine Tätigkeit an Sonntagen im Zeitraum zwischen 0 und 24 Uhr, 3. Feiertagszuschläge für eine Tätigkeit an gesetzlichen Feiertagen im Zeitraum zwischen 0 und 24 Uhr.;Handlungspflicht;muss;sind von den Pflegeeinrichtungen … zu zahlen;Wirtschaft;die Pflegeeinrichtungen;https://www.gesetze-im-internet.de/sgb_11/__72.html
SGB 11;§ 72 Absatz 2 Satz 2;Der Versorgungsvertrag ist für Pflegeeinrichtung und Pflegekassen verbindlich.;Er ist für die Pflegeeinrichtung und für alle Pflegekassen im Inland unmittelbar verbindlich.;Handlungspflicht;muss;unmittelbar verbindlich;Öffentliche Verwaltung, Wirtschaft;der Versorgungsvertrag / die Vertragsparteien;https://www.gesetze-im-internet.de/sgb_11/__72.html
SGB 11;§ 73 Absatz 1;Der Versorgungsvertrag muss schriftlich abgeschlossen werden.;(1) Der Versorgungsvertrag ist schriftlich abzuschließen.;Handlungspflicht;muss;ist schriftlich abzuschließen;Wirtschaft, Öffentliche Verwaltung;Der Versorgungsvertrag;https://www.gesetze-im-internet.de/sgb_11/__73.html
SGB 11;§ 73 Absatz 3 Satz 4;Die Pflegeeinrichtung muss den Bestandsschutz nachweisen.;Die Pflegeeinrichtung hat bis spätestens zum 31. März 1995 die Voraussetzungen für den Bestandschutz nach den Sätzen 1 und 2 durch Vorlage von Vereinbarungen mit Sozialleistungsträgern sowie geeigneter Unterlagen zur Prüfung und Beurteilung der Leistungsfähigkeit und Wirtschaftlichkeit gegenüber einem Landesverband der Pflegekassen nachzuweisen.;Informationspflicht;muss;hat … nachzuweisen;Wirtschaft;Die Pflegeeinrichtung;https://www.gesetze-im-internet.de/sgb_11/__73.html
SGB 11;§ 73a Absatz 1 Satz 1;Der Träger einer zugelassenen Pflegeeinrichtung muss eine wesentliche Beeinträchtigung der Leistungserbringung unverzüglich anzeigen.;Im Fall einer absehbaren oder bereits eingetretenen wesentlichen Beeinträchtigung der Leistungserbringung ist der Träger einer nach § 72 zugelassenen Pflegeeinrichtung verpflichtet, diese Beeinträchtigung umgehend gegenüber den Pflegekassen als seinen Vertragspartnern anzuzeigen.;Informationspflicht;muss;ist … verpflichtet, … anzuzeigen;Wirtschaft;der Träger einer nach § 72 zugelassenen Pflegeeinrichtung;https://www.gesetze-im-internet.de/sgb_11/__73a.html
SGB 11;§ 73a Absatz 1 Satz 3;Die Pflegeeinrichtung muss die versorgten Pflegebedürftigen über die Beeinträchtigung informieren.;Die von der Pflegeeinrichtung versorgten Pflegebedürftigen sind hierüber zu informieren.;Informationspflicht;muss;sind hierüber zu informieren;Wirtschaft;die von der Pflegeeinrichtung versorgten Pflegebedürftigen;https://www.gesetze-im-internet.de/sgb_11/__73a.html
SGB 11;§ 73a Absatz 2 Satz 1;Pflegekassen, Pflegeeinrichtung und weitere Beteiligte müssen Maßnahmen zur Sicherstellung der pflegerischen Versorgung prüfen.;Bei Anzeigen nach Absatz 1 haben die Pflegekassen zusammen mit der Pflegeeinrichtung und den weiteren an der pflegerischen Versorgung vor Ort Beteiligten Maßnahmen zur Sicherstellung der pflegerischen Versorgung für die Pflegebedürftigen zu prüfen.;Duldungs-/Mitwirkungspflicht;muss;haben … zu prüfen;Wirtschaft, Öffentliche Verwaltung;die Pflegekassen zusammen mit der Pflegeeinrichtung und den weiteren an der pflegerischen Versorgung vor Ort Beteiligten;https://www.gesetze-im-internet.de/sgb_11/__73a.html
SGB 11;§ 73a Absatz 2 Satz 2;Die Maßnahmen müssen abgestimmt umgesetzt werden.;Die Maßnahmen sind in Abstimmung mit den weiteren zuständigen Stellen, insbesondere den nach Landesrecht bestimmten heimrechtlichen Aufsichtsbehörden, umzusetzen.;Handlungspflicht;muss;sind … umzusetzen;Wirtschaft, Öffentliche Verwaltung;die Maßnahmen;https://www.gesetze-im-internet.de/sgb_11/__73a.html
SGB 11;§ 73a Absatz 2 Satz 4;Bei nicht nur vorübergehenden Beeinträchtigungen müssen die Vertragsrechtsinstrumente angewendet werden.;Bei nicht nur vorübergehenden Beeinträchtigungen sind die bestehenden Instrumente und Mittel des Vertragsrechts anzuwenden.;Handlungspflicht;muss;sind … anzuwenden;Wirtschaft, Öffentliche Verwaltung;die bestehenden Instrumente und Mittel des Vertragsrechts;https://www.gesetze-im-internet.de/sgb_11/__73a.html
SGB 11;§ 73a Absatz 3 Satz 1 und Satz 2;Der Spitzenverband Bund der Pflegekassen muss regelmäßig einen differenzierten Bericht vorlegen.;Der Spitzenverband Bund der Pflegekassen berichtet dem Bundesministerium für Gesundheit und dem Bundesministerium für Arbeit und Soziales erstmals zum Stichtag 1. März 2026 und danach halbjährlich über die Anzahl der abgeschlossenen Versorgungsverträge sowie der Pflegeplätze in den einzelnen stationären Versorgungsbereichen. Der Bericht ist nach Bundesländern zu differenzieren und spätestens sechs Wochen nach dem Stichtag vorzulegen.;Informationspflicht;muss;"berichtet …; Der Bericht ist … vorzulegen";Wirtschaft;der Spitzenverband Bund der Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__73a.html
SGB 11;§ 73a Absatz 3 Satz 3;Der Spitzenverband Bund der Pflegekassen muss den Bericht veröffentlichen.;Er ist anschließend vom Spitzenverband Bund der Pflegekassen zu veröffentlichen.;Informationspflicht;muss;ist … zu veröffentlichen;Wirtschaft;der Spitzenverband Bund der Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__73a.html
SGB 11;§ 74 Absatz 1 Satz 3;Die Landesverbände der Pflegekassen müssen vor einer Kündigung das Einvernehmen mit dem zuständigen Träger der Sozialhilfe herstellen.;Vor Kündigung durch die Landesverbände der Pflegekassen ist das Einvernehmen mit dem zuständigen Träger der Sozialhilfe (§ 72 Abs. 2 Satz 1) herzustellen.;Duldungs-/Mitwirkungspflicht;muss;ist das Einvernehmen … herzustellen;Öffentliche Verwaltung;die Landesverbände der Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__74.html
SGB 11;§ 74 Absatz 3 Satz 1;Wer kündigt, muss die Kündigung schriftlich erklären.;Die Kündigung bedarf der Schriftform.;Handlungspflicht;muss;bedarf der Schriftform;Wirtschaft, Öffentliche Verwaltung;Die Kündigung;https://www.gesetze-im-internet.de/sgb_11/__74.html
SGB 11;§ 75 Absatz 1 Satz 1;Die Landesverbände der Pflegekassen müssen gemeinsam und einheitlich Rahmenverträge schließen.;Die Landesverbände der Pflegekassen schließen unter Beteiligung des Medizinischen Dienstes sowie des Verbandes der privaten Krankenversicherung e. V. im Land mit den Vereinigungen der Träger der ambulanten oder stationären Pflegeeinrichtungen im Land gemeinsam und einheitlich Rahmenverträge mit dem Ziel, eine wirksame und wirtschaftliche pflegerische Versorgung der Versicherten sicherzustellen.;Handlungspflicht;muss;schließen … Rahmenverträge;Öffentliche Verwaltung;Die Landesverbände der Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__75.html
SGB 11;§ 75 Absatz 1 Satz 1;Der Medizinische Dienst, der PKV-Verband und die Vereinigungen der Pflegeeinrichtungsträger müssen an den Rahmenvertragsabschlüssen mitwirken.;Die Landesverbände der Pflegekassen schließen unter Beteiligung des Medizinischen Dienstes sowie des Verbandes der privaten Krankenversicherung e. V. im Land mit den Vereinigungen der Träger der ambulanten oder stationären Pflegeeinrichtungen im Land gemeinsam und einheitlich Rahmenverträge …;Duldungs-/Mitwirkungspflicht;muss;unter Beteiligung … mit den Vereinigungen … gemeinsam und einheitlich;Öffentliche Verwaltung, Wirtschaft;"der Medizinische Dienst sowie der Verband der privaten Krankenversicherung e. V. im Land; die Vereinigungen der Träger der ambulanten oder stationären Pflegeeinrichtungen im Land";https://www.gesetze-im-internet.de/sgb_11/__75.html
SGB 11;§ 75 Absatz 1 Satz 3;Bestimmte Sozialhilfeträger müssen am Abschluss der Rahmenverträge beteiligt werden.;Bei Rahmenverträgen über ambulante Pflege sind die Arbeitsgemeinschaften der örtlichen Träger der Sozialhilfe oder anderer nach Landesrecht für die Sozialhilfe zuständigen Träger, bei Rahmenverträgen über stationäre Pflege die überörtlichen Träger der Sozialhilfe und die Arbeitsgemeinschaften der örtlichen Träger der Sozialhilfe als Vertragspartei am Vertragsschluß zu beteiligen.;Duldungs-/Mitwirkungspflicht;muss;als Vertragspartei am Vertragsschluß zu beteiligen;Öffentliche Verwaltung, Wirtschaft;"die Arbeitsgemeinschaften der örtlichen Träger der Sozialhilfe oder anderer nach Landesrecht für die Sozialhilfe zuständigen Träger; die überörtlichen Träger der Sozialhilfe und die Arbeitsgemeinschaften der örtlichen Träger der Sozialhilfe";https://www.gesetze-im-internet.de/sgb_11/__75.html
SGB 11;§ 75 Absatz 1 Satz 5;Die Landesverbände der Pflegekassen müssen die Rahmenverträge veröffentlichen.;Sie sind von den Landesverbänden der Pflegekassen zu veröffentlichen.;Informationspflicht;muss;sind … zu veröffentlichen;Öffentliche Verwaltung;die Landesverbände der Pflegekassen;https://www.gesetze-im-internet.de/sgb_11/__75.html
SGB 11;§ 75 Absatz 1a;Die Vereinbarungspartner müssen bei Verhandlungen die Effizienz von Anforderungen prüfen.;Bei Verhandlungen haben die Vereinbarungspartner des Absatzes 1 zu prüfen, inwieweit Anforderungen effizient ausgestaltet werden können.;Handlungspflicht;muss;haben … zu prüfen;Öffentliche Verwaltung, Wirtschaft;die Vereinbarungspartner des Absatzes 1;https://www.gesetze-im-internet.de/sgb_11/__75.html
